effect_id,brand_id,model_ids,effect_name,version,collection,effect_types,tool_types,plugin_formats,plugin_notes,workflow_notes,description,recording_notes,artist_reference,attributes,tags,parent_ids
20223fcb-0fbb-412c-8b78-11956fff02b8,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,b8fdb8da-f182-4ade-bac9-07c45559ba8c,British Juice 2,,"Premium Tone Model
British Juice 2
70s Vitamin",,,,Orange PPC412AD,,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
c91b1c3a-3fde-4dd9-a87a-eda71367cd70,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,b8fdb8da-f182-4ade-bac9-07c45559ba8c,70s Vitamin (Amplitube),,"Premium Tone Model
British Juice 2
70s Vitamin",,,,Orange PPC412AD,,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
3a84a937-15b7-48b4-896f-cc71ce6b8664,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,358e0388-1fe0-41b4-9008-906fb13203cf,Tiny Box (Amplitube),,"Premium Tone Model
Tiny Box",,,,Orange PPC112,Orange Dual Terror TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
a71f64ff-5987-4ba3-949f-743f19e829e3,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,8bd81a60-8adf-4e82-8d6e-2c8e21b511c7,70s Vitamin (Amplitube),,"Premium Tone Model
70s Vitamin",,,,Engl E412VSB,Orange OR120 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
aa6e2d63-9a15-48c8-8c43-719c05c1c585,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,8bd81a60-8adf-4e82-8d6e-2c8e21b511c7,British Juice 1,,"Premium Tone Model
British Juice 1
70s Vitamin",,,,Orange PPC412,Orange OR120 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
a71f64ff-5987-4ba3-949f-743f19e829e3,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,8bd81a60-8adf-4e82-8d6e-2c8e21b511c7,70s Vitamin (Amplitube),,"Premium Tone Model
British Juice 1
70s Vitamin",,,,Orange PPC412,Orange OR120 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
76f0e40f-d098-49f3-8b47-d252c1a1ff00,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,68ca3262-0cb7-4e44-80ab-814b77d79a42,British Juice 2,,"Premium Tone Model
British Juice 2
70s Vitamin",,,,"Orange PPC212
Orange PPC412",Orange OR50 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
eb76c108-ef5f-493f-882a-a39bf02f4c8a,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,68ca3262-0cb7-4e44-80ab-814b77d79a42,70s Vitamin (Amplitube),,"Premium Tone Model
British Juice 2
70s Vitamin",,,,"Orange PPC212
Orange PPC412",Orange OR50 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
254ad8ef-dd69-4853-b53e-48fe9c05e6c2,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,ce8c314e-5578-4bb5-94c9-c4221ab12260,British Juice 1,,"Premium Tone Model
British Juice 1
70s Vitamin",,,,Orange PPC212,Orange Rockerverb 100 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
106ba831-832a-424c-a04e-cde1697ddaea,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,ce8c314e-5578-4bb5-94c9-c4221ab12260,70s Vitamin (Amplitube),,"Premium Tone Model
British Juice 1
70s Vitamin",,,,Orange PPC212,Orange Rockerverb 100 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
90b8bfdb-7759-4d93-bb28-1a8cf8ab342e,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,ce8c314e-5578-4bb5-94c9-c4221ab12260,High-gain Heroes,,"Premium Tone Model
70s Vitamin
High-Gain Heroes",,,,Orange PPC212,Orange Rockerverb 100 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
106ba831-832a-424c-a04e-cde1697ddaea,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,ce8c314e-5578-4bb5-94c9-c4221ab12260,70s Vitamin (Amplitube),,"Premium Tone Model
70s Vitamin
High-Gain Heroes",,,,Orange PPC212,Orange Rockerverb 100 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
610eff02-6a87-418a-9708-8f2d0ee842f6,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,8019506d-fb78-40cd-b2a1-2d14648e1680,British Juice 1,,"Premium Tone Model
British Juice 1
70s Vitamin",,,,Orange PPC412,,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
a94f5816-83ba-4d6d-967e-42cb6377ee88,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,8019506d-fb78-40cd-b2a1-2d14648e1680,70s Vitamin (Amplitube),,"Premium Tone Model
British Juice 1
70s Vitamin",,,,Orange PPC412,,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
21318460-5fe2-4562-8c60-a5431fa5be15,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,3972be04-fdd2-4801-a035-104a76f802ed,70s Vitamin (Amplitube),,"Premium Tone Model
70s Vitamin",,,,"Bogner 212C
Marshall 1960B 4x12",Orange Thunderverb 200 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
e4d61050-5690-48b5-874d-14962f3810ea,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,3972be04-fdd2-4801-a035-104a76f802ed,British Juice 1,,"Premium Tone Model
British Juice 1
70s Vitamin",,,,"Mesa/Boogie 4x12 Rectifier Standard Straight Cabinet
Orange PPC112
Orange PPC212
Orange PPC412
Orange PPC412HP8",Orange Thunderverb 200 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
21318460-5fe2-4562-8c60-a5431fa5be15,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,3972be04-fdd2-4801-a035-104a76f802ed,70s Vitamin (Amplitube),,"Premium Tone Model
British Juice 1
70s Vitamin",,,,"Mesa/Boogie 4x12 Rectifier Standard Straight Cabinet
Orange PPC112
Orange PPC212
Orange PPC412
Orange PPC412HP8",Orange Thunderverb 200 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
0401c1df-315f-4130-8db1-8378d2ab5175,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,8c47cca4-4042-40c6-b11a-fbd78ea4072b,British Juice 2,,"Premium Tone Model
British Juice 2
Tiny Box",,,,Orange PPC112,Orange Tiny Terror TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
c319bf3a-46bd-463e-94dc-c9aad7801096,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,8c47cca4-4042-40c6-b11a-fbd78ea4072b,Tiny Box (Amplitube),,"Premium Tone Model
British Juice 2
Tiny Box",,,,Orange PPC112,Orange Tiny Terror TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
56ad028d-1787-4e5a-a553-301da4d101ae,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,be3e14fd-a028-4948-9b3d-c3634d99e443,High-gain Heroes,,"Premium Tone Model
High-Gain Heroes
Metal Classic",,,,"Bogner 212C
Mesa/Boogie 4x12 Rectifier Standard Straight Cabinet",Peavey 5150 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
d933ef91-b6c3-4f51-b967-a1c89e20993e,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,be3e14fd-a028-4948-9b3d-c3634d99e443,Metal Classic (Amplitube),,"Premium Tone Model
High-Gain Heroes
Metal Classic",,,,"Bogner 212C
Mesa/Boogie 4x12 Rectifier Standard Straight Cabinet",Peavey 5150 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
f4189806-5b0c-4486-85ab-ccdb32f03130,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,be3e14fd-a028-4948-9b3d-c3634d99e443,Joe Satriani Amp Vault,,"Premium Tone Model (Joe Satriani) 
JS Metal",,,,"Marshall 1960A ""Stain"" 4x12",Peavey 5150 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
ae2199fd-b313-4c63-a7fd-1b71f8c24884,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,be3e14fd-a028-4948-9b3d-c3634d99e443,JS Metal (Amplitube),,"Premium Tone Model (Joe Satriani) 
JS Metal",,,,"Marshall 1960A ""Stain"" 4x12",Peavey 5150 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
d933ef91-b6c3-4f51-b967-a1c89e20993e,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,be3e14fd-a028-4948-9b3d-c3634d99e443,Metal Classic (Amplitube),,"Premium Tone Model
Metal Classic",,,,"ENGL E412VSB
Fender EVH 5150 III 4x12",Peavey 5150 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
e91b541e-2f07-4064-8749-bcaedb126784,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,be3e14fd-a028-4948-9b3d-c3634d99e443,Metal Gems,,"Premium Tone Model (Metal Gems) 
Metal Classic",,,,"Marshall 1960A 4x12
Marshall 1960A 4x12 (G12M (Greenback))
Marshall 1960A 4x12 (Classic Lead 80)
Marshall 1960B 4x12
Marshall 1960B 4x12 (2x 0G12T-75; 2x Vintage 20) 
Marshall 1960B 4x12 (Celestion Vintage 30)
Mesa/Boogie 4x12 Rectifier Standard Straight Cabinet
Mesa/Boogie 4x12 Rectifier Traditional Straight Cabinet
Orange PPC412",Peavey 5150 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
d933ef91-b6c3-4f51-b967-a1c89e20993e,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,be3e14fd-a028-4948-9b3d-c3634d99e443,Metal Classic (Amplitube),,"Premium Tone Model (Metal Gems) 
Metal Classic",,,,"Marshall 1960A 4x12
Marshall 1960A 4x12 (G12M (Greenback))
Marshall 1960A 4x12 (Classic Lead 80)
Marshall 1960B 4x12
Marshall 1960B 4x12 (2x 0G12T-75; 2x Vintage 20) 
Marshall 1960B 4x12 (Celestion Vintage 30)
Mesa/Boogie 4x12 Rectifier Standard Straight Cabinet
Mesa/Boogie 4x12 Rectifier Traditional Straight Cabinet
Orange PPC412",Peavey 5150 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
6b5449fe-1764-4257-ac7b-99d52a6eacd9,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,be3e14fd-a028-4948-9b3d-c3634d99e443,Metal Heads,,"Premium Tone Model
Metal Classic",,,,"Marshall Lead 412
Orange PPC412
Peavey 5150 412MS",Peavey 5150 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
d933ef91-b6c3-4f51-b967-a1c89e20993e,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,be3e14fd-a028-4948-9b3d-c3634d99e443,Metal Classic (Amplitube),,"Premium Tone Model
Metal Classic",,,,"Marshall Lead 412
Orange PPC412
Peavey 5150 412MS",Peavey 5150 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
0531cbb5-bf5f-4e89-b645-c0fd0445f09f,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,a08d44a6-b96f-46b4-a577-34b20c7b5cdd,Joe Satriani Amp Vault,,"Premium Tone Model (Joe Satriani) 
JS Colossal",,,,1x8,,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
da8a0fc8-408a-474d-a25e-6ad7e867f5ce,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,a08d44a6-b96f-46b4-a577-34b20c7b5cdd,JS Colossal (Amplitube),,"Premium Tone Model (Joe Satriani) 
JS Colossal",,,,1x8,,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
51a10e08-f9de-4bec-baeb-ccc57f0bcfe4,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,2c6a5da1-2fc3-438d-b7a0-8cac33e703a2,Tonex Pedal,,TONEX Pedal,Harmonic Coloration,,,,,,,,,"Guitar,Modeled,Stomp",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
c4ae75b5-6884-40ac-a606-172aaaf1a8b3,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,5a1297bd-4bab-4a1a-b551-7856537656a8,PRODrive Black,,PRODrive Black,Harmonic Coloration,,,,ProCo Rat ALT (Tone),,,,,"Guitar,Modeled,Stomp",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
5d7d6974-89cc-4fae-bd28-31edb597fa20,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,cfddc671-9286-46a8-ae2f-b4301a8c0aaf,High-Gain Chug,,"Premium Tone Model
High-Gain Chug
TONEX Amp Black",,,,"Bogner Uberkab 4x12
Mesa/Boogie 4x12 Rectifier Standard Straight Cabinet",PRS Archon 100 ALT (Tone),,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
80229893-c5cc-4b41-8125-ba723aa79b1a,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,cfddc671-9286-46a8-ae2f-b4301a8c0aaf,TONEX Amp Black (Amplitube),,"Premium Tone Model
High-Gain Chug
TONEX Amp Black",,,,"Bogner Uberkab 4x12
Mesa/Boogie 4x12 Rectifier Standard Straight Cabinet",PRS Archon 100 ALT (Tone),,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
5741e19c-9e11-488c-ae5e-025e05dbb23b,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,cfddc671-9286-46a8-ae2f-b4301a8c0aaf,High-gain Heroes,,"Premium Tone Model
High-Gain Heroes
TONEX Amp Black",,,,Mesa/Boogie 4x12 Rectifier Standard Straight Cabinet,PRS Archon 100 ALT (Tone),,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
80229893-c5cc-4b41-8125-ba723aa79b1a,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,cfddc671-9286-46a8-ae2f-b4301a8c0aaf,TONEX Amp Black (Amplitube),,"Premium Tone Model
High-Gain Heroes
TONEX Amp Black",,,,Mesa/Boogie 4x12 Rectifier Standard Straight Cabinet,PRS Archon 100 ALT (Tone),,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
80229893-c5cc-4b41-8125-ba723aa79b1a,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,cfddc671-9286-46a8-ae2f-b4301a8c0aaf,TONEX Amp Black (Amplitube),,"Premium Tone Model
TONEX Amp Black",,,,"ENGL E412VSB
Johnson J412V
Marshall 1960AV 4x12",PRS Archon 100 ALT (Tone),,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
7b1af899-fc8e-4e9b-b711-cafe63c9c645,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,ebc47132-009e-4e53-a978-bbddc3ca55a3,Hard & Heavy,,"Premium Tone Model
Hard and Heavy
TONEX Amp Black",,,,Mesa/Boogie 2x12 Horizontal Rectifier Cabinet,PRS Archon 50 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
06985d6d-0a06-4cbb-97ed-d8646c8abf75,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,ebc47132-009e-4e53-a978-bbddc3ca55a3,TONEX Amp Black (Amplitube),,"Premium Tone Model
Hard and Heavy
TONEX Amp Black",,,,Mesa/Boogie 2x12 Horizontal Rectifier Cabinet,PRS Archon 50 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
7298c4c8-f80a-4365-8566-f5e2b6e6c6d1,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,14efd017-e249-499b-a90d-ee1be04a5ab1,TONEX Amp Black (Amplitube),,"Premium Tone Model
TONEX Amp Black",,,,Bogner Uberkab 4x12,,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
99325561-4998-4206-85b7-fd1626dca7aa,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,8fa13536-db2f-428d-95b3-5a80c15f7061,High-Gain Chug,,"Premium Tone Model
Bearded
High-Gain Chug",,,,Randall RX412,Randall Warhead WH300 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
d57a85cb-a44b-4339-ba0f-2f3968772370,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,8fa13536-db2f-428d-95b3-5a80c15f7061,Bearded (Amplitube),,"Premium Tone Model
Bearded
High-Gain Chug",,,,Randall RX412,Randall Warhead WH300 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
cf146d02-53ec-4729-bd44-8ca49612f7a8,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,8fa13536-db2f-428d-95b3-5a80c15f7061,High-gain Heroes,,"Premium Tone Model
Bearded
High-Gain Heroes",,,,Bogner 212C,Randall Warhead WH300 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
d57a85cb-a44b-4339-ba0f-2f3968772370,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,8fa13536-db2f-428d-95b3-5a80c15f7061,Bearded (Amplitube),,"Premium Tone Model
Bearded
High-Gain Heroes",,,,Bogner 212C,Randall Warhead WH300 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
acd5f75a-ba11-4bea-bd25-34904d552666,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,ca2697e7-521c-4ed6-905f-871566d226fb,RedSeven Hybrid100,,Premium Tone Model (RedSeven Hybrid),,,,RedSeven 4x12 Pro Cab,,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
1bb27611-88f6-4001-b2f3-1dd4292ab3e7,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,bbd3109b-dd4e-443f-8152-871cafe98281,Fuzz Pedals,,"Premium Tone Model
Fuzz Pedals",Harmonic Coloration,,,,Roger Mayer Classic Fuzz TOP,,,,,"Guitar,Modeled,Stomp",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
b2442f0f-3283-48f0-aa3c-8797eb48d8ad,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,bbd3109b-dd4e-443f-8152-871cafe98281,Silver Fuzz,,Silver Fuzz,Harmonic Coloration,,,,Roger Mayer Classic Fuzz TOP,,,,,"Guitar,Modeled,Stomp",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
80981e35-23d8-475e-864b-fc5ff25ad421,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,1de41298-527f-45c9-8a5b-8f61b9db9985,Hyde Street Amp Locker,,Premium Tone Model (Hyde Street),,,,1x12,,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
b13da7d5-4e96-4890-bd1d-a30b20a74a41,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,b6496468-8d49-4bdd-af12-0e5ee03662d0,Jazzy (Amplitube),,Premium Tone Model,,,,2x12,Roland JC-120 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
a9dddf57-be6b-4a01-97af-794e24390c24,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,b6496468-8d49-4bdd-af12-0e5ee03662d0,Joe Satriani Amp Vault,,"Premium Tone Model (Joe Satriani) 
JS Jazzy",,,,2x12,Roland JC-120 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
64780d40-51a0-4e64-b372-cf22308173b8,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,b6496468-8d49-4bdd-af12-0e5ee03662d0,Js Jazzy (Amplitube),,"Premium Tone Model (Joe Satriani) 
JS Jazzy",,,,2x12,Roland JC-120 TOP,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
67f6710b-5a2e-4d99-8324-8244f9040862,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,0ad2770c-712f-444f-9736-16c6440c2f73,R-121,,,Microphone,,,,Embedded in TONEX,,,,,Modeled,effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
5bb8922e-b104-4030-96f5-a44be75db379,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,d5a03d48-209b-4fac-bb8c-6bf8c4d9427f,Modern Digital (Amplitube),,"Premium Tone Model
Modern Digitial","Harmonic Coloration,Dynamics,Preamp",,,4x12 (Custom non-specific 4x12),,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
faf3dff5-9b5c-4728-8236-2ac946e8ca4f,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,d3052d5b-7463-4140-b843-5346ad30b220,XR Silver,,,Harmonic Coloration,,,,,,,,,"Guitar,Modeled,Stomp",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
428d9a84-895f-4328-a8bb-9b69e770bad9,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,aa79ca47-7601-466f-9c45-f43d178c31c2,Hyde Street Amp Locker,,Premium Tone Model (Hyde Street),,,,1x12,,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
9276161a-3ce1-4922-9f02-fefde806d203,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,4bd090d7-7e19-4ff6-8e8a-a1d638805731,Fuzz Pedals,,"Premium Tone Model
Fuzz Pedals",Harmonic Coloration,,,,Seymour Duncan SFX-02 Tweak Fuzz TOP,,,,,"Guitar,Modeled,Stomp",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
42103c34-0a41-4609-9cd9-7e24178fdc91,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,4bd090d7-7e19-4ff6-8e8a-a1d638805731,PRODrive Yellow,,PRODrive Yellow,Harmonic Coloration,,,,Seymour Duncan SFX-02 Tweak Fuzz TOP,,,,,"Guitar,Modeled,Stomp",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
972b0b05-942f-43cf-bb95-77492427fafa,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,87d81657-ecd1-405a-96a4-13d2146f163a,XR Dark Blue,,,Harmonic Coloration,,,,Seymour Duncan SFX-08 Power Grid TOP,,,,,"Guitar,Modeled,Stomp",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
07b156f2-f6b8-477e-804c-d782a5044ff8,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,549bb580-b01e-49b8-90ac-406c42939502,SM57,,,Microphone,,,,Embedded in TONEX,,,,,Modeled,effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
059485ca-9030-46a1-89f3-7e65625d2346,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,294206e9-5f9a-42ec-b8f0-8f380ea555a3,Hyde Street Amp Locker,,Premium Tone Model (Hyde Street),,,,"1x8 (Combo)
Budda 2x12 Open Back",,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
9b9731b9-5130-4f45-a95e-dcb306fa0eda,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,fa5ebb67-737a-481d-9416-3ba3992e41f4,Metal Gems,,"Premium Tone Model (Metal Gems) 
SLO",,,,"Johnson J412V (2 x G12-50GL; 2 x Vintage 30)
Johnson J412V (4 x G12-50GL)
Marshall 1960A 4x12 (2 x Classic Lead 80; 2 x G12H100) 
Marshall 1960A 4x12 (2 x G12-65 T3054; 2 x G12-65 T3120) 
Marshall 1960A 4x12  (2 x G12H-75 Creambacks; 2 x EVM12L)
Marshall 1960B 4x12 (2 x GM Greenback; 2 x JBL D120F)
Marshall 1960B 4x12 (2 x GM Greenback T4437; 2 x GM Greenback T1220)
Mesa/Boogie 2x12 Horizontal Rectifier Cabinet",Soldano SLO-100 ALT (Tone),,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
0cf25992-5146-496c-b287-c96efdd9f2e2,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,fa5ebb67-737a-481d-9416-3ba3992e41f4,SLO (Amplitube),,"Premium Tone Model (Metal Gems) 
SLO",,,,"Johnson J412V (2 x G12-50GL; 2 x Vintage 30)
Johnson J412V (4 x G12-50GL)
Marshall 1960A 4x12 (2 x Classic Lead 80; 2 x G12H100) 
Marshall 1960A 4x12 (2 x G12-65 T3054; 2 x G12-65 T3120) 
Marshall 1960A 4x12  (2 x G12H-75 Creambacks; 2 x EVM12L)
Marshall 1960B 4x12 (2 x GM Greenback; 2 x JBL D120F)
Marshall 1960B 4x12 (2 x GM Greenback T4437; 2 x GM Greenback T1220)
Mesa/Boogie 2x12 Horizontal Rectifier Cabinet",Soldano SLO-100 ALT (Tone),,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
09175424-eed1-42fa-96a8-89c518afcc8e,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,fa5ebb67-737a-481d-9416-3ba3992e41f4,Modern Boutique,,"Premium Tone Model
SLO",,,,"Marshall 1960BV 4x12
Mesa/Boogie 4x12 Rectifier Standard Straight Cabinet
Orange PPC412",Soldano SLO-100 ALT (Tone),,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
0cf25992-5146-496c-b287-c96efdd9f2e2,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,fa5ebb67-737a-481d-9416-3ba3992e41f4,SLO (Amplitube),,"Premium Tone Model
SLO",,,,"Marshall 1960BV 4x12
Mesa/Boogie 4x12 Rectifier Standard Straight Cabinet
Orange PPC412",Soldano SLO-100 ALT (Tone),,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
0cf25992-5146-496c-b287-c96efdd9f2e2,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,fa5ebb67-737a-481d-9416-3ba3992e41f4,SLO (Amplitube),,"Premium Tone Model
SLO",,,,Johnson J412V,Soldano SLO-100 ALT (Tone),,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
5a440a89-e550-4f65-af08-730036e96d00,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,6ed28eee-277d-4f7b-b8a6-dbe708f5d818,Joe Satriani Amp Vault,,"Premium Tone Model (Joe Satriani) 
JS SLO",,,,"Marshall 1960A ""Stain"" 4x12",,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
87df8450-1035-42f1-9b38-ca85158c030c,acd9f372-74fb-4c7d-b2a3-ea540c5917f2,6ed28eee-277d-4f7b-b8a6-dbe708f5d818,Js SLO (Amplitube),,"Premium Tone Model (Joe Satriani) 
JS SLO",,,,"Marshall 1960A ""Stain"" 4x12",,,,,,"Guitar,Modeled",effects:560887e9-8a5f-42c5-b8fd-ffd183041b33
